id,source_platform,issue_id,title,description_excerpt,source_url,authority_tier,severity,severity_source,label,root_cause,attack_path,suggested_scope,suggestion_reason,reviewed_scope,review_notes
lodestar:scope-networking:PR#6023,lodestar,PR#6023,chore(deps-dev): bump electron from 26.2.2 to 26.2.4,"Bumps [electron](https://github.com/electron/electron) from 26.2.2 to 26.2.4. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/electron/electron/releases"">electron's releases</a>.</em></p> <blockquote> <h2>electron v26.2.4</h2> <h1>Release Notes for v26.2.4</h1> <h2>Features</h2> <ul> <li>Detect system dark theme preference via xdg settings portal on Linux. <a href=""https://redirect.github.com/electron/electron/pull/40011"">#40011</a> <!-- raw HTML omitte",https://github.com/ChainSafe/lodestar/pull/6023,A_authoritative,Unrated,upstream-cvss,p2p-interface,consensus_divergence,peer,dependency_or_tooling,known dependency name in title/description,,
lodestar:scope-networking:PR#6104,lodestar,PR#6104,chore(deps): bump axios from 1.3.4 to 1.6.0,"Bumps [axios](https://github.com/axios/axios) from 1.3.4 to 1.6.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/axios/axios/releases"">axios's releases</a>.</em></p> <blockquote> <h2>Release v1.6.0</h2> <h2>Release notes:</h2> <h3>Bug Fixes</h3> <ul> <li><strong>CSRF:</strong> fixed CSRF vulnerability CVE-2023-45857 (<a href=""https://redirect.github.com/axios/axios/issues/6028"">#6028</a>) (<a href=""https://github.com/axios/axios/commit/96ee232bd3ee4de",https://github.com/ChainSafe/lodestar/pull/6104,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lodestar:scope-networking:PR#6461,lodestar,PR#6461,chore(deps): bump ip from 1.1.8 to 1.1.9,"Bumps [ip](https://github.com/indutny/node-ip) from 1.1.8 to 1.1.9. <details> <summary>Commits</summary> <ul> <li><a href=""https://github.com/indutny/node-ip/commit/1ecbf2fd8c0cc85e44c3b587d2de641f50dc0217""><code>1ecbf2f</code></a> 1.1.9</li> <li><a href=""https://github.com/indutny/node-ip/commit/6a3ada9b471b09d5f0f5be264911ab564bf67894""><code>6a3ada9</code></a> lib: fixed CVE-2023-42282 and added unit test</li> <li>See full diff in <a href=""https://github.com/indutny/node-ip/compare/v1.1.8...v1",https://github.com/ChainSafe/lodestar/pull/6461,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
lodestar:scope-networking:PR#7020,lodestar,PR#7020,chore(deps): bump axios from 1.6.0 to 1.7.4,"Bumps [axios](https://github.com/axios/axios) from 1.6.0 to 1.7.4. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/axios/axios/releases"">axios's releases</a>.</em></p> <blockquote> <h2>Release v1.7.4</h2> <h2>Release notes:</h2> <h3>Bug Fixes</h3> <ul> <li><strong>sec:</strong> CVE-2024-39338 (<a href=""https://redirect.github.com/axios/axios/issues/6539"">#6539</a>) (<a href=""https://redirect.github.com/axios/axios/issues/6543"">#6543</a>) (<a href=""https",https://github.com/ChainSafe/lodestar/pull/7020,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lodestar:scope-networking:PR#7093,lodestar,PR#7093,chore(deps): bump find-my-way from 8.1.0 to 8.2.2,"Bumps [find-my-way](https://github.com/delvedor/find-my-way) from 8.1.0 to 8.2.2. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/delvedor/find-my-way/releases"">find-my-way's releases</a>.</em></p> <blockquote> <h2>v8.2.2</h2> <p>⚠️ Security Release ⚠️</p> <p>Fixes: <a href=""https://github.com/delvedor/find-my-way/security/advisories/GHSA-rrr8-f88r-h8q6"">https://github.com/delvedor/find-my-way/security/advisories/GHSA-rrr8-f88r-h8q6</a> CVE-2024-45813</",https://github.com/ChainSafe/lodestar/pull/7093,A_authoritative,Unrated,upstream-cvss,p2p-interface,consensus_divergence,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
lodestar:scope-networking:PR#7117,lodestar,PR#7117,chore(deps): bump micromatch from 4.0.5 to 4.0.8 in /docs,"Bumps [micromatch](https://github.com/micromatch/micromatch) from 4.0.5 to 4.0.8. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/micromatch/micromatch/releases"">micromatch's releases</a>.</em></p> <blockquote> <h2>4.0.8</h2> <p>Ultimate release that fixes both CVE-2024-4067 and CVE-2024-4068. We consider the issues low-priority, so even if you see automated scanners saying otherwise, don't be scared.</p> </blockquote> </details> <details> <summary>Chan",https://github.com/ChainSafe/lodestar/pull/7117,A_authoritative,Unrated,upstream-cvss,p2p-interface,race_condition,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lodestar:scope-networking:PR#7725,lodestar,PR#7725,chore(deps): bump fastify from 5.2.1 to 5.3.2,"Bumps [fastify](https://github.com/fastify/fastify) from 5.2.1 to 5.3.2. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/fastify/fastify/releases"">fastify's releases</a>.</em></p> <blockquote> <h2>v5.3.2</h2> <h2>⚠️ Security Release ⚠️</h2> <p>Unfortunately, v5.3.1 did not include a complete fix for <a href=""https://github.com/fastify/fastify/security/advisories/GHSA-mg2h-6x62-wpwc"">&quot;Invalid content-type parsing could lead to validation bypass&quot",https://github.com/ChainSafe/lodestar/pull/7725,A_authoritative,Unrated,upstream-cvss,p2p-interface,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lodestar:scope-networking:PR#8633,lodestar,PR#8633,chore(deps): bump node-forge from 1.3.1 to 1.3.2 in /docs,"Bumps [node-forge](https://github.com/digitalbazaar/forge) from 1.3.1 to 1.3.2. <details> <summary>Changelog</summary> <p><em>Sourced from <a href=""https://github.com/digitalbazaar/forge/blob/main/CHANGELOG.md"">node-forge's changelog</a>.</em></p> <blockquote> <h2>1.3.2 - 2025-11-25</h2> <h3>Security</h3> <ul> <li><strong>HIGH</strong>: ASN.1 Validator Desynchronization <ul> <li>An Interpretation Conflict (CWE-436) vulnerability in node-forge versions 1.3.1 and below enables remote, unauthentica",https://github.com/ChainSafe/lodestar/pull/8633,A_authoritative,Unrated,upstream-cvss,p2p-interface,integer_overflow_underflow,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lodestar:scope-networking:PR#9114,lodestar,PR#9114,chore(deps): bump fastify from 5.8.1 to 5.8.3,"Bumps [fastify](https://github.com/fastify/fastify) from 5.8.1 to 5.8.3. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/fastify/fastify/releases"">fastify's releases</a>.</em></p> <blockquote> <h2>v5.8.3</h2> <h2>⚠️ Security Release</h2> <p>This fixes CVE CVE-2026-3635 <a href=""https://github.com/fastify/fastify/security/advisories/GHSA-444r-cwp2-x5xf"">https://github.com/fastify/fastify/security/advisories/GHSA-444r-cwp2-x5xf</a>.</p> <h2>What's Changed",https://github.com/ChainSafe/lodestar/pull/9114,A_authoritative,Unrated,upstream-cvss,p2p-interface,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
lodestar:scope-networking:PR#9250,lodestar,PR#9250,chore(deps): bump fastify from 5.8.3 to 5.8.5,"Bumps [fastify](https://github.com/fastify/fastify) from 5.8.3 to 5.8.5. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/fastify/fastify/releases"">fastify's releases</a>.</em></p> <blockquote> <h2>v5.8.5</h2> <h2>⚠️ Security Release</h2> <p>This fixes CVE CVE-2026-33806 <a href=""https://github.com/fastify/fastify/security/advisories/GHSA-247c-9743-5963"">https://github.com/fastify/fastify/security/advisories/GHSA-247c-9743-5963</a>.</p> <h2>What's Change",https://github.com/ChainSafe/lodestar/pull/9250,A_authoritative,Unrated,upstream-cvss,p2p-interface,consensus_divergence,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nethermind:nethermindeth-nethermind:ISSUE#183,nethermind,ISSUE#183,Vulnerability reported by GitHub - bump ASP.Net version for JSON RPC,"We found a potential security vulnerability in one of your dependencies. 1 Microsoft.AspNetCore.App vulnerability found in …/Nethermind.Runner/Nethermind.Runner.csproj 4 hours ago Remediation Upgrade Microsoft.AspNetCore.App to version 2.1.4 or later. For example: <PackageReference Include=""Microsoft.AspNetCore.App"" Version=""2.1.4"" /> Always verify the validity and compatibility of suggestions with your codebase. Details CVE-2018-8409 More information moderate severity Vulnerable versions: >= 2.",https://github.com/NethermindEth/nethermind/issues/183,A_authoritative,Unrated,upstream-cvss,rpc,resource_exhaustion,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
nimbus:consensus:PR#3398,nimbus,PR#3398,Bump ipython from 7.31.0 to 7.31.1 in /ncli,"Bumps [ipython](https://github.com/ipython/ipython) from 7.31.0 to 7.31.1. <details> <summary>Commits</summary> <ul> <li><a href=""https://github.com/ipython/ipython/commit/e321e760a4aefbe872e1703b24a19a28f87619c9""><code>e321e76</code></a> release 7.31.1</li> <li><a href=""https://github.com/ipython/ipython/commit/67ca2b3aa9039438e6f80e3fccca556f26100b4d""><code>67ca2b3</code></a> Merge pull request from GHSA-pq7m-3gw7-gq5x</li> <li><a href=""https://github.com/ipython/ipython/commit/27943302db12946",https://github.com/status-im/nimbus-eth2/pull/3398,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#3488,nimbus,PR#3488,Bump pillow from 9.0.0 to 9.0.1 in /ncli,"Bumps [pillow](https://github.com/python-pillow/Pillow) from 9.0.0 to 9.0.1. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/python-pillow/Pillow/releases"">pillow's releases</a>.</em></p> <blockquote> <h2>9.0.1</h2> <p><a href=""https://pillow.readthedocs.io/en/stable/releasenotes/9.0.1.html"">https://pillow.readthedocs.io/en/stable/releasenotes/9.0.1.html</a></p> <h2>Changes</h2> <ul> <li>In show_file, use os.remove to remove temporary images. CVE-2022-2",https://github.com/status-im/nimbus-eth2/pull/3488,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#3924,nimbus,PR#3924,Bump mistune from 0.8.4 to 2.0.3 in /ncli,"Bumps [mistune](https://github.com/lepture/mistune) from 0.8.4 to 2.0.3. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/lepture/mistune/releases"">mistune's releases</a>.</em></p> <blockquote> <h2>Version 2.0.2</h2> <p>Fix <code>escape_url </code> via <a href=""https://github-redirect.dependabot.com/lepture/mistune/pull/295"">lepture/mistune#295</a></p> <h2>Version 2.0.1</h2> <p>Fix XSS for image link syntax.</p> <h2>Version 2.0.0</h2> <p>First release of",https://github.com/status-im/nimbus-eth2/pull/3924,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
nimbus:consensus:PR#4611,nimbus,PR#4611,Bump ipython from 7.31.1 to 8.10.0 in /ncli,"Bumps [ipython](https://github.com/ipython/ipython) from 7.31.1 to 8.10.0. <details> <summary>Commits</summary> <ul> <li><a href=""https://github.com/ipython/ipython/commit/15ea1ed5a886d6c19c1cc4856f2cf04a2a547c57""><code>15ea1ed</code></a> release 8.10.0</li> <li><a href=""https://github.com/ipython/ipython/commit/560ad109197c0f8373865896af369bb3b36fd229""><code>560ad10</code></a> DOC: Update what's new for 8.10 (<a href=""https://github-redirect.dependabot.com/ipython/ipython/issues/13939"">#13939</",https://github.com/status-im/nimbus-eth2/pull/4611,A_authoritative,Unrated,upstream-cvss,p2p-interface,race_condition,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#4963,nimbus,PR#4963,Bump pymdown-extensions from 9.5 to 10.0 in /docs,"Bumps [pymdown-extensions](https://github.com/facelessuser/pymdown-extensions) from 9.5 to 10.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/facelessuser/pymdown-extensions/releases"">pymdown-extensions's releases</a>.</em></p> <blockquote> <h2>10.0</h2> <ul> <li><strong>Break</strong>: Snippets: snippets will restrict snippets to ensure they are under the <code>base_path</code> preventing snippets relative to the <code>base_path</code> but not expli",https://github.com/status-im/nimbus-eth2/pull/4963,A_authoritative,Unrated,upstream-cvss,p2p-interface,integer_overflow_underflow,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
nimbus:consensus:PR#5727,nimbus,PR#5727,Bump jinja2 from 3.1.2 to 3.1.3 in /docs,"Bumps [jinja2](https://github.com/pallets/jinja) from 3.1.2 to 3.1.3. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/pallets/jinja/releases"">jinja2's releases</a>.</em></p> <blockquote> <h2>3.1.3</h2> <p>This is a fix release for the 3.1.x feature branch.</p> <ul> <li>Fix for <a href=""https://github.com/pallets/jinja/security/advisories/GHSA-h5c8-rqwp-cp95"">GHSA-h5c8-rqwp-cp95</a>. You are affected if you are using <code>xmlattr</code> and passing user",https://github.com/status-im/nimbus-eth2/pull/5727,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#6111,nimbus,PR#6111,Bump black from 21.12b0 to 24.3.0 in /ncli,"Bumps [black](https://github.com/psf/black) from 21.12b0 to 24.3.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/psf/black/releases"">black's releases</a>.</em></p> <blockquote> <h2>24.3.0</h2> <h3>Highlights</h3> <p>This release is a milestone: it fixes Black's first CVE security vulnerability. If you run Black on untrusted input, or if you habitually put thousands of leading tab characters in your docstrings, you are strongly encouraged to upgrade i",https://github.com/status-im/nimbus-eth2/pull/6111,A_authoritative,Unrated,upstream-cvss,p2p-interface,missing_input_validation,crafted_state,dependency_or_tooling,dependency action plus security/version signal,,
nimbus:consensus:PR#6171,nimbus,PR#6171,Bump pillow from 10.2.0 to 10.3.0 in /ncli,"Bumps [pillow](https://github.com/python-pillow/Pillow) from 10.2.0 to 10.3.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/python-pillow/Pillow/releases"">pillow's releases</a>.</em></p> <blockquote> <h2>10.3.0</h2> <p><a href=""https://pillow.readthedocs.io/en/stable/releasenotes/10.3.0.html"">https://pillow.readthedocs.io/en/stable/releasenotes/10.3.0.html</a></p> <h2>Changes</h2> <ul> <li>CVE-2024-28219: Use strncpy to avoid buffer overflow <a href=",https://github.com/status-im/nimbus-eth2/pull/6171,A_authoritative,Unrated,upstream-cvss,p2p-interface,integer_overflow_underflow,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#6269,nimbus,PR#6269,Bump jinja2 from 3.1.3 to 3.1.4 in /docs,"Bumps [jinja2](https://github.com/pallets/jinja) from 3.1.3 to 3.1.4. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/pallets/jinja/releases"">jinja2's releases</a>.</em></p> <blockquote> <h2>3.1.4</h2> <p>This is the Jinja 3.1.4 security release, which fixes security issues and bugs but does not otherwise change behavior and should not result in breaking changes.</p> <p>PyPI: <a href=""https://pypi.org/project/Jinja2/3.1.4/"">https://pypi.org/project/Jinj",https://github.com/status-im/nimbus-eth2/pull/6269,A_authoritative,Unrated,upstream-cvss,p2p-interface,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#6830,nimbus,PR#6830,Bump jinja2 from 3.1.4 to 3.1.5 in /docs,"Bumps [jinja2](https://github.com/pallets/jinja) from 3.1.4 to 3.1.5. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/pallets/jinja/releases"">jinja2's releases</a>.</em></p> <blockquote> <h2>3.1.5</h2> <p>This is the Jinja 3.1.5 security fix release, which fixes security issues and bugs but does not otherwise change behavior and should not result in breaking changes compared to the latest feature release.</p> <p>PyPI: <a href=""https://pypi.org/project/J",https://github.com/status-im/nimbus-eth2/pull/6830,A_authoritative,Unrated,upstream-cvss,p2p-interface,integer_overflow_underflow,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#7003,nimbus,PR#7003,Bump jinja2 from 3.1.5 to 3.1.6 in /docs,"Bumps [jinja2](https://github.com/pallets/jinja) from 3.1.5 to 3.1.6. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/pallets/jinja/releases"">jinja2's releases</a>.</em></p> <blockquote> <h2>3.1.6</h2> <p>This is the Jinja 3.1.6 security release, which fixes security issues but does not otherwise change behavior and should not result in breaking changes compared to the latest feature release.</p> <p>PyPI: <a href=""https://pypi.org/project/Jinja2/3.1.6/""",https://github.com/status-im/nimbus-eth2/pull/7003,A_authoritative,Unrated,upstream-cvss,p2p-interface,consensus_divergence,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#7218,nimbus,PR#7218,Bump requests from 2.32.3 to 2.32.4 in /docs,"Bumps [requests](https://github.com/psf/requests) from 2.32.3 to 2.32.4. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/psf/requests/releases"">requests's releases</a>.</em></p> <blockquote> <h2>v2.32.4</h2> <h2>2.32.4 (2025-06-10)</h2> <p><strong>Security</strong></p> <ul> <li>CVE-2024-47081 Fixed an issue where a maliciously crafted URL and trusted environment will retrieve credentials for the wrong hostname/machine from a netrc file. (<a href=""https:",https://github.com/status-im/nimbus-eth2/pull/7218,A_authoritative,Unrated,upstream-cvss,p2p-interface,improper_state_update,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
nimbus:consensus:PR#7277,nimbus,PR#7277,Bump urllib3 from 2.2.3 to 2.5.0 in /docs,"Bumps [urllib3](https://github.com/urllib3/urllib3) from 2.2.3 to 2.5.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/urllib3/urllib3/releases"">urllib3's releases</a>.</em></p> <blockquote> <h2>2.5.0</h2> <h2>🚀 urllib3 is fundraising for HTTP/2 support</h2> <p><a href=""https://sethmlarson.dev/urllib3-is-fundraising-for-http2-support"">urllib3 is raising ~$40,000 USD</a> to release HTTP/2 support and ensure long-term sustainable maintenance of the proj",https://github.com/status-im/nimbus-eth2/pull/7277,A_authoritative,Unrated,upstream-cvss,beacon-chain:attestation,missing_input_validation,malicious_attestation,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#7771,nimbus,PR#7771,Bump fonttools from 4.43.0 to 4.61.0 in /ncli,"Bumps [fonttools](https://github.com/fonttools/fonttools) from 4.43.0 to 4.61.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/fonttools/fonttools/releases"">fonttools's releases</a>.</em></p> <blockquote> <h2>4.61.0</h2> <ul> <li>[varLib.main]: <strong>SECURITY</strong> Only use basename(vf.filename) to prevent path traversal attacks when running <code>fonttools varLib</code> command-line script, or code which invokes <code>fonttools.varLib.main()</co",https://github.com/status-im/nimbus-eth2/pull/7771,A_authoritative,Unrated,upstream-cvss,p2p-interface,consensus_divergence,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#7782,nimbus,PR#7782,Bump urllib3 from 2.5.0 to 2.6.0 in /docs,"Bumps [urllib3](https://github.com/urllib3/urllib3) from 2.5.0 to 2.6.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/urllib3/urllib3/releases"">urllib3's releases</a>.</em></p> <blockquote> <h2>2.6.0</h2> <h2>🚀 urllib3 is fundraising for HTTP/2 support</h2> <p><a href=""https://sethmlarson.dev/urllib3-is-fundraising-for-http2-support"">urllib3 is raising ~$40,000 USD</a> to release HTTP/2 support and ensure long-term sustainable maintenance of the proj",https://github.com/status-im/nimbus-eth2/pull/7782,A_authoritative,Unrated,upstream-cvss,p2p-interface,consensus_divergence,peer,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#7837,nimbus,PR#7837,Bump urllib3 from 2.6.0 to 2.6.3 in /docs,"Bumps [urllib3](https://github.com/urllib3/urllib3) from 2.6.0 to 2.6.3. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/urllib3/urllib3/releases"">urllib3's releases</a>.</em></p> <blockquote> <h2>2.6.3</h2> <h2>🚀 urllib3 is fundraising for HTTP/2 support</h2> <p><a href=""https://sethmlarson.dev/urllib3-is-fundraising-for-http2-support"">urllib3 is raising ~$40,000 USD</a> to release HTTP/2 support and ensure long-term sustainable maintenance of the proj",https://github.com/status-im/nimbus-eth2/pull/7837,A_authoritative,Unrated,upstream-cvss,p2p-interface,consensus_divergence,peer,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#7879,nimbus,PR#7879,Bump wheel from 0.44.0 to 0.46.2 in /docs,"Bumps [wheel](https://github.com/pypa/wheel) from 0.44.0 to 0.46.2. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/pypa/wheel/releases"">wheel's releases</a>.</em></p> <blockquote> <h2>0.46.2</h2> <ul> <li>Restored the <code>bdist_wheel</code> command for compatibility with <code>setuptools</code> older than v70.1</li> <li>Importing <code>wheel.bdist_wheel</code> now emits a <code>FutureWarning</code> instead of a <code>DeprecationWarning</code></li> <l",https://github.com/status-im/nimbus-eth2/pull/7879,A_authoritative,Unrated,upstream-cvss,p2p-interface,crypto_misuse,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
nimbus:consensus:PR#7950,nimbus,PR#7950,Bump nbconvert from 6.5.1 to 7.17.0 in /ncli,"Bumps [nbconvert](https://github.com/jupyter/nbconvert) from 6.5.1 to 7.17.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/jupyter/nbconvert/releases"">nbconvert's releases</a>.</em></p> <blockquote> <h2>v7.17.0</h2> <h2>7.17.0</h2> <p>(<a href=""https://github.com/jupyter/nbconvert/compare/v7.16.6...c9ac1d1040459ed1ff9eb34e9918ce5a87cf9d71"">Full Changelog</a>)</p> <h3>Enhancements made</h3> <ul> <li>Add support for arbitrary browser arguments <a href=",https://github.com/status-im/nimbus-eth2/pull/7950,A_authoritative,Unrated,upstream-cvss,p2p-interface,other,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#8177,nimbus,PR#8177,Bump requests from 2.32.4 to 2.33.0 in /docs,"Bumps [requests](https://github.com/psf/requests) from 2.32.4 to 2.33.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/psf/requests/releases"">requests's releases</a>.</em></p> <blockquote> <h2>v2.33.0</h2> <h2>2.33.0 (2026-03-25)</h2> <p><strong>Announcements</strong></p> <ul> <li>📣 Requests is adding inline types. If you have a typed code base that uses Requests, please take a look at <a href=""https://redirect.github.com/psf/requests/issues/7271"">#72",https://github.com/status-im/nimbus-eth2/pull/8177,A_authoritative,Unrated,upstream-cvss,p2p-interface,missing_input_validation,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
nimbus:consensus:PR#8312,nimbus,PR#8312,Bump nbconvert from 7.17.0 to 7.17.1 in /ncli,"Bumps [nbconvert](https://github.com/jupyter/nbconvert) from 7.17.0 to 7.17.1. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/jupyter/nbconvert/releases"">nbconvert's releases</a>.</em></p> <blockquote> <h2>v7.17.1</h2> <h2>7.17.1</h2> <p>This is a security release, fixing two CVEs:</p> <ul> <li><a href=""https://github.com/jupyter/nbconvert/security/advisories/GHSA-4c99-qj7h-p3vg"">CVE-2026-39377</a></li> <li><a href=""https://github.com/jupyter/nbconvert",https://github.com/status-im/nimbus-eth2/pull/8312,A_authoritative,Unrated,upstream-cvss,p2p-interface,consensus_divergence,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#8432,nimbus,PR#8432,Bump urllib3 from 2.6.3 to 2.7.0 in /docs,"Bumps [urllib3](https://github.com/urllib3/urllib3) from 2.6.3 to 2.7.0. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/urllib3/urllib3/releases"">urllib3's releases</a>.</em></p> <blockquote> <h2>2.7.0</h2> <h2>🚀 urllib3 is fundraising for HTTP/2 support</h2> <p><a href=""https://sethmlarson.dev/urllib3-is-fundraising-for-http2-support"">urllib3 is raising ~$40,000 USD</a> to release HTTP/2 support and ensure long-term sustainable maintenance of the proj",https://github.com/status-im/nimbus-eth2/pull/8432,A_authoritative,Unrated,upstream-cvss,p2p-interface,consensus_divergence,malformed_input,dependency_or_tooling,known dependency name in title/description,,
nimbus:consensus:PR#8473,nimbus,PR#8473,Bump idna from 3.10 to 3.15 in /docs,"Bumps [idna](https://github.com/kjd/idna) from 3.10 to 3.15. <details> <summary>Changelog</summary> <p><em>Sourced from <a href=""https://github.com/kjd/idna/blob/master/HISTORY.md"">idna's changelog</a>.</em></p> <blockquote> <h2>3.15 (2026-05-12)</h2> <ul> <li>Enforce DNS-length cap on individual labels early in <code>check_label</code>, short-circuiting contextual-rule processing for oversized input while staying compatible with UTS 46 usage.</li> <li>Tidy core helpers: hoist bidi category sets",https://github.com/status-im/nimbus-eth2/pull/8473,A_authoritative,Unrated,upstream-cvss,p2p-interface,crypto_misuse,large_input,dependency_or_tooling,dependency action plus security/version signal,,
2cb44b7e3ca5ea1e,nimbus,RELEASE#v1.4.0#ff42150a,"A reminder that if you're running Nimbus with a version prior to `1.0.10` (March 2021) you are exposed to a vulnerability in our core cryptography library (this library is used by all eth2 clients). See this [blst security advisory](https://github.com/supranational/blst/security/advisories/GHSA-x279-68rr-jp4p) for more information. If you didn't update yet, please update as soon as you can.","[v1.4.0] ### Old Nimbus instances A reminder that if you're running Nimbus with a version prior to `1.0.10` (March 2021) you are exposed to a vulnerability in our core cryptography library (this library is used by all eth2 clients). See this [blst security advisory](https://github.com/supranational/blst/security/advisories/GHSA-x279-68rr-jp4p) for more information. If you didn't update yet, please update as soon as you can. ## Notable changes",https://github.com/status-im/nimbus-eth2/releases/tag/v1.4.0,A_authoritative,Low,upstream-cvss,bls,crypto_misuse,malformed_input,dependency_or_tooling,dependency action plus security/version signal,,
90c378110c2effe2,prysm,CHANGELOG#d865929621bcd73d,Updated distroless/cc-debian11 to latest to resolve CVE-2024-2961. [[PR]](https://github.com/prysmaticlabs/prysm/pull/15562),### Security - Updated go to version 1.24.5. [[PR]](https://github.com/prysmaticlabs/prysm/pull/15561) - Updated distroless/cc-debian11 to latest to resolve CVE-2024-2961. [[PR]](https://github.com/prysmaticlabs/prysm/pull/15562) - Updated go to version 1.24.6. [[PR]](https://github.com/prysmaticlabs/prysm/pull/15566) - Updated quic-go to latest version. [[PR]](https://github.com/prysmaticlabs/prysm/pull/15749),https://github.com/prysmaticlabs/prysm/blob/develop/CHANGELOG.md#L895,A_authoritative,Info,upstream-cvss,other,missing_input_validation,malformed_input,dependency_or_tooling,known dependency name in title/description,,
5851b2083fb6adda,prysm,CHANGELOG#f0df5f446797fdf6,go version upgrade to 1.22.10 for CVE CVE-2024-34156. [[PR]](https://github.com/prysmaticlabs/prysm/pull/14729),### Security - go version upgrade to 1.22.10 for CVE CVE-2024-34156. [[PR]](https://github.com/prysmaticlabs/prysm/pull/14729) - Update golang.org/x/crypto to v0.31.0 to address CVE-2024-45337. [[PR]](https://github.com/prysmaticlabs/prysm/pull/14777) - Update golang.org/x/net to v0.33.0 to address CVE-2024-45338. [[PR]](https://github.com/prysmaticlabs/prysm/pull/14780),https://github.com/prysmaticlabs/prysm/blob/develop/CHANGELOG.md#L1376,A_authoritative,Info,upstream-cvss,crypto,crypto_misuse,malformed_input,dependency_or_tooling,known dependency name in title/description,,
